seqname	strand	gene_id	transcript_id	start	end	exons	length_DNA_level	length_transcript_level	1_bp_thresh	5_bp_thresh	10_bp_thresh	20_bp_thresh	35_bp_thresh	50_bp_thresh	100_bp_thresh	200_bp_thresh
4	-	ENSG00000163281	BambuTx7776	44701869	44726563	4	24694	1720	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19841	BambuTx16249	44725828	44985600	5	259772	1515	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19841	BambuTx32106	44726502	44985600	4	259098	738	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19841	BambuTx24395	44726579	44985605	4	259026	654	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19841	BambuTx16250	44732053	44985600	4	253547	686	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19841	BambuTx24396	44732053	44985601	5	253548	854	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19841	BambuTx24397	44732053	44985601	3	253548	572	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
4	+	BambuGene19841	BambuTx7777	44892674	44985600	2	92926	758	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19849	BambuTx16251	45292125	45369491	5	77366	2167	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	BambuGene19854	BambuTx7778	45530080	45538079	2	7999	2634	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19856	BambuTx16252	45664037	45696012	3	31975	1041	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20545	BambuTx7779	45957874	45958610	2	736	252	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19859	BambuTx24398	46038825	46041060	2	2235	1210	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	BambuGene19861	BambuTx32107	46124259	46167323	2	43064	532	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20547	BambuTx24399	46146988	46152664	2	5676	2609	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19863	BambuTx32108	46243548	46247156	2	3608	1146	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000249330	BambuTx16253	46389861	46391890	3	2029	490	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000249330	BambuTx24400	46390345	46454662	4	64317	1330	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx7780	47012160	47032661	4	20501	1391	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx7781	47012160	47032720	4	20560	864	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx16254	47012160	47032663	4	20503	1182	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx24401	47012160	47032653	3	20493	962	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx24402	47012160	47032706	4	20546	550	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx24403	47012160	47032744	4	20584	928	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx32109	47012160	47032706	2	20546	785	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20549	BambuTx32110	47012160	47032744	3	20584	791	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx24404	47012622	47032216	4	19594	370	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000163288	BambuTx7782	47031547	47282076	5	250529	1613	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000163288	BambuTx7784	47031561	47173164	5	141603	1049	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000163288	BambuTx24405	47031561	47034620	4	3059	1636	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000163288	BambuTx7783	47031567	47166549	5	134982	733	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
4	-	BambuGene20549	BambuTx24406	47031623	47032706	2	1083	504	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx16255	47031625	47032744	2	1119	651	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20549	BambuTx32111	47031625	47032758	2	1133	520	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19865	BambuTx16256	47051899	47052950	2	1051	242	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20555	BambuTx16257	47283368	47284747	2	1379	906	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000169019	BambuTx7785	47458743	47463685	3	4942	610	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	BambuGene19867	BambuTx7786	47627640	47645065	4	17425	1341	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000145244	BambuTx32112	47661637	47838081	11	176444	1931	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20557	BambuTx16258	47775641	47776082	2	441	314	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
4	+	ENSG00000163293	BambuTx32113	47913714	47990670	2	76956	1994	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000198515	BambuTx24407	48005726	48012936	3	7210	256	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19871	BambuTx32114	48293962	48304074	2	10112	3069	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000145248	BambuTx32115	48341688	48489526	8	147838	2473	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000145248	BambuTx32116	48369919	48489518	7	119599	2197	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20559	BambuTx7787	48400389	48410621	2	10232	839	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20561	BambuTx16259	48614058	48615555	2	1497	1133	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19873	BambuTx32117	48759086	48764561	2	5475	1798	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000109182	BambuTx32118	48831100	49062079	11	230979	1530	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000109180	BambuTx7788	48831329	48861248	8	29919	1281	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000109182	BambuTx32119	49010745	49062079	10	51334	1179	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	BambuGene19875	BambuTx7789	49215768	49219956	2	4188	1310	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	.	unstranded.Gene19	BambuTx24408	49247389	49250734	3	3345	1441	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000232471	BambuTx32120	49486939	49552539	2	65600	416	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000163071	BambuTx24411	52076777	52097289	5	20512	2923	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
4	+	ENSG00000163071	BambuTx24409	52076787	52097292	7	20505	3156	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000163071	BambuTx32121	52076809	52097292	6	20483	3102	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
4	+	ENSG00000163071	BambuTx24410	52076956	52097295	6	20339	2908	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
4	+	BambuGene19877	BambuTx7790	52663860	52666083	2	2223	1173	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000286161	BambuTx32122	52685431	52722399	3	36968	2033	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250302	BambuTx32123	52712445	52866833	7	154388	2059	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250302	BambuTx32124	52712475	52866833	6	154358	1990	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
4	+	ENSG00000250302	BambuTx32125	52712504	52866835	8	154331	2167	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250302	BambuTx32126	52712823	52815476	7	102653	957	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250302	BambuTx32127	52712823	52866833	5	154010	1939	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000226887	BambuTx32128	52739047	52743221	2	4174	1249	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000226887	BambuTx32129	52742550	52744273	2	1723	1477	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000226887	BambuTx16260	52745810	52751670	4	5860	447	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
4	-	BambuGene20563	BambuTx16261	52786832	52798092	2	11260	925	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20565	BambuTx7792	52861108	52862203	2	1095	742	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20565	BambuTx7791	52861147	52862580	2	1433	756	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19879	BambuTx7793	53202501	53229772	2	27271	1197	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19881	BambuTx24412	53430395	53430964	2	569	436	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20568	BambuTx32130	53994934	54000991	2	6057	2742	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000109220	BambuTx24413	54009786	54091879	8	82093	1054	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000109220	BambuTx16262	54009789	54091904	7	82115	943	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000180613	BambuTx16263	54099471	54102498	2	3027	1258	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20570	BambuTx24414	54229152	54230187	2	1035	918	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000134853	BambuTx16264	54229293	54281978	17	52685	2839	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000248184	BambuTx32131	54332898	54356103	4	23205	907	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20572	BambuTx7794	54877200	54893910	2	16710	402	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20574	BambuTx24415	55134016	55311999	7	177983	2832	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20574	BambuTx24416	55183350	55311952	5	128602	688	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20574	BambuTx7795	55245778	55311993	4	66215	453	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20574	BambuTx7796	55309870	55312000	3	2130	878	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000273257	BambuTx24417	55371921	55388272	4	16351	4965	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000273257	BambuTx7797	55373740	55388273	3	14533	2213	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20582	BambuTx16265	55403486	55404698	2	1212	813	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000109255	BambuTx7798	55595231	55636083	10	40852	875	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000109255	BambuTx16266	55595231	55636078	10	40847	1061	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250821	BambuTx16267	55819863	55837489	2	17626	688	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000090989	BambuTx7799	55853661	55905025	18	51364	3473	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000286599	BambuTx16268	55889594	55948011	4	58417	1316	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000287382	BambuTx7800	55901095	55947960	4	46865	392	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
4	-	ENSG00000287382	BambuTx7801	55916837	55947906	3	31069	479	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19883	BambuTx32132	56112240	56118089	3	5849	475	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000270147	BambuTx16269	56387224	56396871	3	9647	2607	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000270147	BambuTx7802	56387545	56396871	2	9326	424	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000283156	BambuTx32133	56410497	56428769	3	18272	1171	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx24418	56410505	56428757	3	18252	1280	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx7803	56410507	56428762	5	18255	1509	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx24419	56410507	56428762	2	18255	906	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx24420	56410507	56431781	6	21274	1418	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx32134	56410507	56434111	4	23604	977	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx16270	56410525	56428762	4	18237	1416	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx16271	56410541	56419875	4	9334	858	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000283156	BambuTx24421	56428954	56434439	3	5485	901	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000128050	BambuTx7804	56436138	56461361	10	25223	2201	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000289393	BambuTx7805	56448389	56467554	2	19165	938	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000289393	BambuTx7806	56448389	56467967	3	19578	1633	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000289393	BambuTx7807	56461869	56467534	2	5665	1566	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000196503	BambuTx16272	56505458	56524449	3	18991	1162	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000196503	BambuTx32135	56505477	56523986	4	18509	842	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000196503	BambuTx7808	56505746	56524444	2	18698	1142	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19886	BambuTx24422	56655468	56683602	3	28134	544	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19886	BambuTx24423	56655473	56663122	3	7649	875	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000288944	BambuTx24424	56695996	56704000	5	8004	2387	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000288944	BambuTx32136	56695996	56704287	5	8291	2331	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000128040	BambuTx7809	56809861	56821705	3	11844	463	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19890	BambuTx24425	56853546	56855283	2	1737	1416	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19892	BambuTx7810	56894944	56902633	3	7689	3916	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19895	BambuTx16273	56949189	56953425	2	4236	1593	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20584	BambuTx16274	57047006	57086714	2	39708	359	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000245067	BambuTx16275	57157656	57202090	2	44434	2336	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000245067	BambuTx7811	57157816	57202090	2	44274	1343	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000245067	BambuTx7812	57201126	57205304	5	4178	559	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20586	BambuTx24426	58319408	58325259	2	5851	479	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20588	BambuTx24427	59383599	59388540	2	4941	387	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	BambuGene19897	BambuTx16276	59582833	59780961	2	198128	1000	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000287174	BambuTx7813	59848224	59920558	4	72334	1168	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20590	BambuTx24428	60425425	60607754	3	182329	1047	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	BambuGene19899	BambuTx32137	60495209	60498512	2	3303	2806	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20593	BambuTx32138	61252691	61264365	2	11674	7082	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19901	BambuTx32139	64774625	64893692	3	119067	889	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000286664	BambuTx32140	64870013	65024314	6	154301	1717	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000250125	BambuTx7814	64937301	65024305	5	87004	926	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000250125	BambuTx7815	64937301	65024328	6	87027	970	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000250125	BambuTx7816	64937312	65024370	5	87058	921	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20595	BambuTx32141	65594263	65598394	2	4131	3963	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250846	BambuTx24429	65668285	65693386	3	25101	481	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000248479	BambuTx24430	65668289	65705423	5	37134	622	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250846	BambuTx7817	65668295	65693386	2	25091	412	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	+	ENSG00000248479	BambuTx32142	65670565	65708264	5	37699	3493	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000248479	BambuTx24431	65670577	65717285	5	46708	2473	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000250846	BambuTx24432	65670609	65700671	3	30062	593	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000287383	BambuTx32143	66225393	66329394	3	104001	481	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20597	BambuTx32144	66731706	66735812	2	4106	1388	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19904	BambuTx7818	67420901	67424116	2	3215	886	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000229009	BambuTx24433	67991736	68039407	10	47671	1179	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20599	BambuTx16277	69222489	69269982	2	47493	383	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20600	BambuTx16278	69223647	69268194	2	44547	819	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	ENSG00000173597	BambuTx32145	69749060	69760616	5	11556	1419	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
4	-	ENSG00000173597	BambuTx24434	69754696	69760623	4	5927	642	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19906	BambuTx32146	70839690	70881168	5	41478	425	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	-	BambuGene20603	BambuTx7819	71183684	71187220	3	3536	930	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19911	BambuTx24435	71701952	71921379	6	219427	1080	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	BambuGene19913	BambuTx24436	71849772	71852357	2	2585	2190	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
4	-	BambuGene20606	BambuTx7820	71988253	72031966	3	43713	2921	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
4	+	ENSG00000056291	BambuTx16279	72032084	72148305	5	116221	1986	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
