seqname	strand	gene_id	transcript_id	start	end	exons	length_DNA_level	length_transcript_level	1_bp_thresh	5_bp_thresh	10_bp_thresh	20_bp_thresh	35_bp_thresh	50_bp_thresh	100_bp_thresh	200_bp_thresh
9	-	ENSG00000107018	BambuTx26459	5305499	5339427	4	33928	3203	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000107018	BambuTx9831	5308072	5339385	2	31313	319	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000107018	BambuTx33732	5333828	5437867	6	104039	2286	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000107018	BambuTx9832	5334962	5437879	7	102917	1250	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000107018	BambuTx33733	5334962	5339441	2	4479	713	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000107020	BambuTx9833	5357971	5437879	5	79908	843	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	BambuGene27889	BambuTx33734	5420459	5424302	2	3843	3641	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27891	BambuTx26460	5491871	5494559	2	2688	1689	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000197646	BambuTx26461	5517062	5571254	6	54192	2117	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27893	BambuTx9834	5534846	5537016	2	2170	1856	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27213	BambuTx33735	5784572	5786137	2	1565	1331	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27895	BambuTx33736	6262623	6337610	3	74987	617	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27895	BambuTx33737	6262810	6338524	2	75714	1188	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27899	BambuTx9835	6410091	6412880	2	2789	2254	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000236924	BambuTx17794	6644792	6670635	3	25843	528	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27901	BambuTx26462	6652941	6655854	2	2913	1857	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000236924	BambuTx9836	6681746	6694717	2	12971	451	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27903	BambuTx17795	6745538	6746201	2	663	490	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27215	BambuTx17796	6776305	6780794	2	4489	513	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27217	BambuTx9837	6942780	6950125	2	7345	693	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27219	BambuTx17797	7371306	7375038	2	3732	3417	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27905	BambuTx26463	7395315	7401638	6	6323	2471	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27905	BambuTx26464	7395315	7401755	2	6440	731	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27905	BambuTx26465	7397474	7401835	5	4361	889	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
9	-	BambuGene27905	BambuTx33738	7397474	7401755	5	4281	803	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
9	-	ENSG00000137038	BambuTx9838	7798344	7799787	2	1443	533	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27221	BambuTx26466	8325567	8336802	2	11235	968	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27223	BambuTx17798	8430193	8503138	2	72945	1612	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27224	BambuTx17799	8492885	8500590	2	7705	1042	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27225	BambuTx17800	8498217	8562642	2	64425	269	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27911	BambuTx17801	8626018	8628133	2	2115	1280	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27913	BambuTx9839	8753597	8792450	2	38853	1046	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27915	BambuTx33739	8848218	8849859	2	1641	1413	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000225706	BambuTx9840	8858084	8861730	3	3646	1268	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
9	+	BambuGene27229	BambuTx17802	8867416	8872514	2	5098	767	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27231	BambuTx26467	9393004	9397257	2	4253	2343	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27233	BambuTx26468	9949448	9951209	2	1761	1429	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27235	BambuTx17803	10360856	10365188	2	4332	1163	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000226717	BambuTx17804	10613207	10622264	3	9057	1607	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000226717	BambuTx17805	10613226	10622250	3	9024	1591	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000226717	BambuTx26469	10613536	10622250	3	8714	1651	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27917	BambuTx33740	10613962	10614458	2	496	323	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000270372	BambuTx17806	10948369	11065014	3	116645	631	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000270372	BambuTx26470	10948369	11065023	2	116654	166	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	ENSG00000286474	BambuTx26471	11313475	11436766	5	123291	2116	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000285637	BambuTx26472	12555893	13034347	8	478454	1431	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000235448	BambuTx26473	12555894	12814387	6	258493	1014	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000235448	BambuTx26474	12610228	12814377	6	204149	927	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000235448	BambuTx26475	12629079	12814377	6	185298	2588	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000235448	BambuTx9841	12688146	12759668	2	71522	520	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000235448	BambuTx26476	12688146	12814463	4	126317	791	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000235448	BambuTx26477	12688149	12814465	5	126316	880	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000107165	BambuTx26478	12695538	12710089	5	14551	1965	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000235448	BambuTx9842	12699999	12759724	4	59725	1021	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000235448	BambuTx9843	12699999	12759772	3	59773	1018	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27237	BambuTx33741	12711067	12714334	2	3267	870	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27239	BambuTx17807	12754412	12759724	2	5312	5265	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000235448	BambuTx17808	12758726	12759813	3	1087	704	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000235448	BambuTx33742	12759579	12776575	2	16996	173	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
9	-	ENSG00000235448	BambuTx26479	12803522	12809370	2	5848	1628	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000285637	BambuTx33743	12958491	13034312	5	75821	1999	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000285637	BambuTx33744	12958492	13005202	5	46710	2140	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000285637	BambuTx33745	12972324	13034326	6	62002	1911	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27241	BambuTx33746	13005404	13045098	2	39694	814	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	BambuGene27919	BambuTx33747	13100335	13101883	2	1548	1003	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000234740	BambuTx9844	13278040	13279180	2	1140	612	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
9	+	BambuGene27243	BambuTx17809	13569424	13610838	2	41414	330	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27921	BambuTx26480	13711460	14009268	5	297808	1565	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000288556	BambuTx33748	13738517	13769116	3	30599	1815	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000234982	BambuTx26481	13963540	14009436	5	45896	2538	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000234982	BambuTx26482	13963784	13982545	2	18761	1182	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000234982	BambuTx26483	13963841	14205155	3	241314	1389	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27926	BambuTx9845	14226611	14228554	2	1943	438	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000225472	BambuTx26484	14317058	14358562	3	41504	543	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000237137	BambuTx26485	14529098	14532077	2	2979	1668	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000237137	BambuTx33749	14529707	14532138	2	2431	1095	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000272871	BambuTx26486	14588797	14693303	9	104506	1536	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000272871	BambuTx26487	14588801	14596585	3	7784	976	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
9	-	ENSG00000175893	BambuTx9846	14615532	14693337	11	77805	4615	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	BambuGene27928	BambuTx9847	14630333	14633619	2	3286	3171	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000164946	BambuTx26488	14847680	14868869	7	21189	1954	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000164946	BambuTx26489	14847680	14993171	11	145491	3489	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
9	-	ENSG00000232000	BambuTx17810	14986210	14993202	5	6992	2384	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000232000	BambuTx26490	14986210	14993213	4	7003	2278	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000232000	BambuTx26491	14986213	14993218	5	7005	1777	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000232000	BambuTx17811	14987298	14993195	6	5897	894	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000215237	BambuTx9848	14993286	15019724	4	26438	826	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000215237	BambuTx9849	14993290	15019733	5	26443	736	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000215237	BambuTx17812	14993297	15019724	6	26427	807	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	ENSG00000215237	BambuTx9850	14993313	15019726	5	26413	899	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000215237	BambuTx9851	14993333	15019726	5	26393	918	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000215237	BambuTx9852	14997163	15019726	4	22563	671	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000215237	BambuTx26492	15001659	15019724	3	18065	484	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000164989	BambuTx26493	15552940	15587523	5	34583	1347	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000164989	BambuTx9853	15553465	15556152	2	2687	941	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000205549	BambuTx26494	16203935	16245773	4	41838	335	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27245	BambuTx9854	16241006	16253149	2	12143	978	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27247	BambuTx33750	16388563	16391816	2	3253	2917	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27249	BambuTx26495	17200606	17203422	2	2816	1949	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27930	BambuTx26496	17576228	17579644	2	3416	2104	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27932	BambuTx26497	17791243	17796819	3	5576	1506	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27932	BambuTx9855	17791245	17793485	2	2240	217	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	BambuGene27935	BambuTx17813	18419707	18422832	2	3125	1542	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27251	BambuTx33751	18420224	18420910	2	686	416	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27253	BambuTx33752	18564055	18568270	2	4215	3903	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27255	BambuTx17814	18898997	18901359	2	2362	2231	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000155875	BambuTx33753	19041011	19049357	2	8346	295	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
9	-	BambuGene27937	BambuTx33754	19050448	19050983	2	535	461	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000147872	BambuTx9856	19108388	19127492	9	19104	1650	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000232176	BambuTx9858	19200356	19380237	2	179881	731	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000137154	BambuTx9857	19200513	19378448	2	177935	149	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27257	BambuTx17815	19262560	19263761	2	1201	1063	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000272842	BambuTx33755	19371384	19376104	2	4720	1886	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27939	BambuTx26498	19396217	19401372	2	5155	2907	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000177076	BambuTx9859	19408924	19432256	4	23332	860	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27259	BambuTx9860	19482278	19484065	2	1787	1675	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27259	BambuTx33756	19482356	19564490	2	82134	568	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27259	BambuTx33757	19482400	19489491	3	7091	1786	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27259	BambuTx33758	19482434	19564492	3	82058	742	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27263	BambuTx26499	19503648	19509701	2	6053	4241	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27263	BambuTx9861	19508548	19510460	2	1912	1759	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27941	BambuTx33759	19518998	19610021	3	91023	1824	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27259	BambuTx17816	19556061	19564492	3	8431	1404	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27259	BambuTx9862	19563271	19564494	2	1223	808	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000261402	BambuTx33760	19788951	19926602	2	137651	616	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000286685	BambuTx9864	19789101	19895034	3	105933	628	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000286685	BambuTx9863	19789113	19895034	4	105921	766	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
9	+	ENSG00000286685	BambuTx33761	19789146	19791060	3	1914	410	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000286685	BambuTx9865	19789159	19897360	6	108201	831	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000261402	BambuTx26500	19789159	19927673	6	138514	1904	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000286685	BambuTx17817	19789166	19804988	3	15822	553	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000286685	BambuTx9866	19892746	19897360	4	4614	535	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000261402	BambuTx33762	19894460	19927419	5	32959	1885	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000261402	BambuTx26501	19918880	19927406	2	8526	1124	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27944	BambuTx26502	20047464	20047845	2	381	304	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27269	BambuTx26503	20087662	20093993	2	6331	1153	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27271	BambuTx17818	20345923	20355117	2	9194	2242	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27271	BambuTx17819	20345934	20360808	4	14874	849	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
9	-	BambuGene27946	BambuTx33763	20631802	20658801	4	26999	754	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27950	BambuTx17820	20690605	20692587	2	1982	1174	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	BambuGene27952	BambuTx9867	20721384	20721895	2	511	375	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000188921	BambuTx9868	21006683	21031538	7	24855	1147	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
9	-	ENSG00000188921	BambuTx17821	21006950	21031623	9	24673	963	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27274	BambuTx9869	21206579	21215361	2	8782	2850	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27275	BambuTx9870	21212146	21236501	2	24355	2283	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	+	BambuGene27278	BambuTx26504	21268199	21337305	3	69106	1042	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27278	BambuTx9871	21268208	21294989	3	26781	516	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27278	BambuTx9872	21268322	21337301	2	68979	1314	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27281	BambuTx26505	21331019	21332806	2	1787	1433	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27278	BambuTx33764	21335294	21337301	2	2007	843	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
9	+	BambuGene27278	BambuTx33765	21335459	21337305	2	1846	1450	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	BambuGene27286	BambuTx17822	21869850	21871648	2	1798	1070	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000147889	BambuTx9873	21967760	21994621	3	26861	862	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
9	-	ENSG00000147889	BambuTx26506	21967993	21994607	2	26614	315	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000284418	BambuTx26507	22450616	22617587	5	166971	1137	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	-	ENSG00000284418	BambuTx33766	22593191	22874321	7	281130	1246	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000287696	BambuTx26508	23189279	23261269	4	71990	730	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
9	+	ENSG00000287696	BambuTx33767	23189320	23291442	2	102122	167	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
9	+	ENSG00000287696	BambuTx17823	23189325	23291442	3	102117	293	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
9	+	ENSG00000287696	BambuTx26509	23189331	23295010	4	105679	2451	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
